"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold","Sample_id"
"1226",0.771503201757688,0.771499911382735,2.62219777121862,234472.731149805,0,3,-330968.995009035,661945.99001807,661985.355796997,954982.936873406,138888,138891,0.499,-0.0128,2.62216945176022,"WildType_AT_wildtype_122",0.52,22
"1227",0.8471816355176,0.847180603515436,3.21973854327836,820910.715943938,0,3,-766536.447410953,1533080.89482191,1533123.28946943,3070196.32886302,296159,296162,0.268,0.0282,3.21972223591939,"WildType_AT_wildtype_123",0.52,23
"1228",0.924536971409358,0.924535851497384,1.74957222659603,825544.321609729,0,3,-266613.340065526,533234.680131051,533273.925400974,412519.127073884,134766,134769,0.711,0.0223,1.74955275347577,"WildType_AT_wildtype_124",0.52,24
"1229",0.907338101643483,0.907337223893244,3.2447673568424,1033708.74916369,0,3,-548108.987195913,1096225.97439183,1096267.01546073,2222938.05675834,211135,211138,0.544,0.0313,3.24474430477066,"WildType_AT_wildtype_125",0.52,25
"1230",0.787601589025071,0.787600502037742,3.02052689108948,724572.925902225,0,3,-986534.846179197,1973077.69235839,1973121.19621437,3565514.36624515,390802,390805,0.645,0.0076,3.02051529758624,"WildType_AT_wildtype_126",0.52,26
"1231",0.689264551672029,0.689259206375537,3.73625219815104,128947.86148693,0,3,-318226.522271251,636461.044542502,636499.699155103,1623010.62545924,116265,116268,0.681,0.0146,3.7362039955979,"WildType_AT_wildtype_127",0.52,27
"1232",0.906596866601478,0.906595989346111,2.49010538377395,1033446.93126023,0,3,-496434.08249038,992876.164980759,992917.240175109,1320385.85215986,212944,212947,0.559,0.0136,2.49008784339428,"WildType_AT_wildtype_128",0.52,28
"1233",0.941047131097905,0.941046450164061,1.8710311902215,1381994.94719759,0,3,-354176.674166234,708361.348332469,708401.596125274,606166.700587593,173153,173156,0.447,0.0206,1.87101498195299,"WildType_AT_wildtype_129",0.52,29
"1234",0.842549229364814,0.842547642351442,2.18508127541025,530902.413538657,0,3,-436655.281076763,873318.562153526,873359.354859739,947391.297665783,198424,198427,0.618,0.0072,2.18506475732399,"WildType_AT_wildtype_130",0.52,30
"1235",0.85433555924028,0.854334173174349,1.98601062696561,616374.402176725,0,3,-442456.10186347,884920.20372694,884961.226738498,829015.76401899,210184,210187,0.64,0.013,1.98599645374572,"WildType_AT_wildtype_131",0.52,31
"1236",0.900686686944731,0.900685908810178,2.5674859757865,1157494.78411603,0,3,-602895.43279932,1205798.86559864,1205840.6657973,1682669.89604571,255260,255263,0.849,0.0087,2.56747088844411,"WildType_AT_wildtype_132",0.52,32
"1237",0.881234841121471,0.881234350240731,3.21889495039901,1795211.68648053,0,3,-1252291.93355219,2504591.86710439,2504636.22554767,5013680.60916887,483886,483889,0.461,0.0167,3.21888497218105,"WildType_AT_wildtype_133",0.52,33
"1238",0.874253376700554,0.874252171359303,1.87600959496005,725316.068173089,0,3,-427335.635393001,854679.270786001,854720.264478287,734321.794467739,208649,208652,0.841,0.0117,1.87599610827165,"WildType_AT_wildtype_134",0.52,34
"1239",0.925116363114883,0.925112785215894,1.25586265700613,258564.136668702,0,3,-68935.2192160104,137878.438432021,137913.006967114,66019.6386241544,41859,41862,0.714,0.0182,1.25581765610467,"WildType_AT_wildtype_135",0.52,35
"1240",0.850247307009395,0.850244457562282,2.43972269752227,298390.27484255,0,3,-242896.02930523,485800.05861046,485838.309775424,625640.665437048,105110,105113,0.587,0.0192,2.43968788156079,"WildType_AT_wildtype_136",0.52,36
"1241",0.833972995895669,0.833971469161437,2.40631415842355,546246.346414693,0,3,-499594.362394643,999196.724789285,999237.88453224,1259360.12037915,217493,217496,0.778,0.0134,2.40629756279106,"WildType_AT_wildtype_137",0.52,37
"1242",0.861003304797416,0.861002315243543,2.47309340329472,870092.400605622,0,3,-652996.845381965,1306001.69076393,1306043.8742214,1718209.30002831,280928,280931,0.217,0.0236,2.47308019845079,"WildType_AT_wildtype_138",0.52,38
"1243",0.917031543580698,0.917030517740006,2.28720898762536,893931.728977383,0,3,-363355.268598429,726718.537196859,726758.512672996,846203.430434427,161757,161760,0.247,-0.0134,2.28718777824487,"WildType_AT_wildtype_139",0.52,39
"1244",0.877092985713811,0.877091401574736,2.28643964042807,553671.706898168,0,3,-348511.37030903,697030.740618061,697070.549853226,811209.148216176,155172,155175,0.913,0.0186,2.28641753843976,"WildType_AT_wildtype_140",0.52,40
"1245",0.930623871855272,0.930622966285824,2.3126688100229,1027667.03823591,0,3,-345877.274447235,691762.548894469,691802.307519197,819492.869384959,153221,153224,0.727,0.0165,2.31264616983471,"WildType_AT_wildtype_141",0.52,41
"1246",0.869855220508566,0.86985359213151,2.18462589970213,534185.382313258,0,3,-351727.543595492,703463.087190983,703503.015130578,762879.472554359,159846,159849,0.736,0.0168,2.18460539939105,"WildType_AT_wildtype_142",0.52,42
"1247",0.934022619854438,0.934020985496883,1.40508729044068,571492.215327684,0,3,-142024.984101378,284057.968202756,284095.164209875,159398.634977429,80738,80741,0.852,0.0096,1.40506118659612,"WildType_AT_wildtype_143",0.52,43
"1248",0.872788044116902,0.872785750852626,2.93632241054807,380587.642467695,0,3,-276932.912904955,553873.825809909,553912.293041464,956557.980753511,110944,110947,0.848,0.0137,2.93628271129175,"WildType_AT_wildtype_101",0.56,1
"1249",0.962451251078741,0.962450306539293,1.25529565240634,1018963.53164769,0,3,-130896.580851496,261801.161702992,261838.296255308,125284.520778771,79507,79510,0.814,0.0114,1.25527197033817,"WildType_AT_wildtype_102",0.56,2
"1250",0.807588681141016,0.807585329085846,2.12938735330825,240923.445466062,0,3,-249673.296335644,499354.592671288,499393.196632551,520545.618030263,114802,114805,0.769,0.0041,2.12935953133276,"WildType_AT_wildtype_103",0.56,3
"1251",0.932156664437244,0.932155753776221,2.01774997591993,1023604.43760423,0,3,-316017.931929892,632043.863859783,632083.510692968,606617.787203477,148998,149001,0.576,0.0187,2.01772966303479,"WildType_AT_wildtype_104",0.56,4
"1252",0.926872696954419,0.926870884157953,1.43751771438583,511294.408539687,0,3,-143762.233992253,287532.467984505,287569.661067629,166719.698758503,80679,80682,0.749,-0.0115,1.43749098851616,"WildType_AT_wildtype_105",0.56,5
"1253",0.952174282371936,0.952173688912394,1.83508388728755,1604446.83056388,0,3,-326551.784466807,653111.568933614,653151.530016924,542765.478400279,161176,161179,0.711,0.0194,1.83506680914065,"WildType_AT_wildtype_106",0.56,6
"1254",0.952601796538754,0.952601010551034,1.51755310634508,1211980.50861657,0,3,-221444.851758881,442897.703517761,442936.50482084,277756.295867102,120608,120611,0.551,0.0189,1.51753423291053,"WildType_AT_wildtype_107",0.56,7
"1255",0.907094487910773,0.907093930816414,2.75340179872076,1628260.04784968,0,3,-811090.534569755,1622189.06913951,1622231.93919983,2528610.28261652,333536,333539,0.646,-0.0175,2.75338941602493,"WildType_AT_wildtype_108",0.56,8
"1256",0.87860408164783,0.878603065535817,3.39299355162878,864672.467273869,0,3,-630968.881503532,1261945.76300706,1261987.29896178,2750797.13318928,238942,238945,0.567,0.0166,3.39297225172168,"WildType_AT_wildtype_109",0.56,9
"1257",0.907850397395349,0.907849345435229,2.85688828723409,863008.378367379,0,3,-432507.287622952,865022.575245903,865062.869956902,1429916.58489809,175196,175199,0.125,-0.0183,2.85686382732978,"WildType_AT_wildtype_110",0.56,10
"1258",0.94790587486238,0.947904899262156,1.97997852786132,971613.015216455,0,3,-224488.414065812,448984.828131624,449023.142872085,418666.116990749,106794,106797,0.576,0.0248,1.97995071819767,"WildType_AT_wildtype_111",0.56,11
"1259",0.893312556983029,0.893311467134594,2.42087274073051,819666.779475371,0,3,-450909.009218017,901826.018436034,901866.757566484,1147416.57109257,195784,195787,0.75,0.0173,2.42085419341623,"WildType_AT_wildtype_112",0.56,12
"1260",0.91651391954232,0.916513294896647,2.45696871805661,1467254.0916284,0,3,-619587.499667027,1239182.99933405,1239224.98399131,1613650.90561426,267307,267310,0.855,0.0128,2.45695493083048,"WildType_AT_wildtype_113",0.56,13
"1261",0.880619651433553,0.880618081950837,2.54393562620646,561089.104372427,0,3,-357907.277476992,715822.554953984,715862.284916774,984506.381758658,152127,152130,0.529,0.0182,2.54391054290762,"WildType_AT_wildtype_114",0.56,14
"1262",0.945836910079207,0.945835884748588,1.70149152197568,922470.170147235,0,3,-206068.735132373,412145.470264747,412183.74192642,305864.504641867,105650,105653,0.707,0.0109,1.70146736501467,"WildType_AT_wildtype_115",0.56,15
