"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","threshold"
"243",0.0821034812818191,0.0820663548022058,7.15151303622969,2211.45344608752,0,3,-167449.179639073,334906.359278146,334941.594147495,2528924.22666299,49447,49450,0.096,-0.0045,7.15129610130031,"YouToo_AT_338",0.52
"244",0.00269789862667511,0.00267076558441337,7.3399842351046,99.4322199717793,7.50653466577791e-44,3,-250851.913357495,501711.82671499,501748.647693974,3960486.09443428,73512,73515,0.036,-7e-04,7.33983446854432,"YouToo_AT_339",0.52
"245",0.259850180585234,0.259834993040205,7.10502376930188,17109.4261843552,0,3,-329425.199916017,658858.399832035,658896.349072742,4920317.46572021,97468,97471,0.102,0.0115,7.10491442788073,"YouToo_AT_340",0.52
"246",0.257003336216008,0.256884731911789,4.66467012184269,2166.89721260075,0,3,-37080.1320459351,74168.2640918701,74198.0082544784,272620.357093171,12529,12532,0.198,0.0082,4.66411175733732,"YouToo_AT_01",0.54
"247",0.381952030063941,0.381876074801567,4.56040026211551,5028.64473278963,0,3,-47793.451389803,95594.9027796061,95625.6928129957,338454.455462145,16274,16277,0.354,-0.0093,4.55997998100606,"YouToo_AT_02",0.54
"248",0.143043563890942,0.142896962841227,4.80810495454509,975.733558313684,0,3,-34954.690602572,69917.3812051441,69946.848529819,270271.056211591,11691,11694,0.257,-0.0078,4.80748817499608,"YouToo_AT_03",0.54
"249",0.00153955719732001,0.00142389424420075,6.78660863603767,13.3107201208285,1.67370880768586e-06,3,-57568.1104125045,115144.220825009,115175.247266436,795192.350284965,17265,17268,0.143,-8e-04,6.78601908570549,"YouToo_AT_04",0.54
"250",0.0380555115937896,0.0378952542862667,6.00515724945365,237.46506279192,7.21005878484655e-102,3,-38562.8783677605,77133.7567355209,77163.3300490142,432923.272655942,12005,12008,0.035,-0.0029,6.00440705803519,"YouToo_AT_05",0.54
"251",0.657300118574524,0.65727618618293,4.25743587368443,27464.8739555361,0,3,-82132.459650713,164272.919301426,164305.96981923,519103.646898627,28639,28642,0.539,-0.0134,4.25721290318507,"YouToo_AT_06",0.54
"252",0.547920212715706,0.547863048931514,3.90653885544671,9585.09343736083,0,3,-44003.2585930854,88014.5171861708,88045.1933071361,241383.96187911,15817,15820,0.321,-0.011,3.90616843280997,"YouToo_AT_112",0.54
