"","r.squared","adj.r.squared","sigma","statistic","p.value","df","logLik","AIC","BIC","deviance","df.residual","num.signal","adj.r.squared.original","quad.coeff","RMSE","Sample","Sample_id","threshold"
"109",0.843148196726891,0.843147178221915,3.26696245614763,827829.236787588,0,3,-801678.86515248,1603365.73030496,1603408.28181612,3287340.14865723,308004,308007,0.261,0.0282,3.26694654593904,"WildType_AT_wildtype_123",23,0.5
"110",0.92316216033969,0.923161065588635,1.78643056970498,843262.17935446,0,3,-280636.311122516,561280.622245032,561320.030621285,447983.535570345,140375,140378,0.712,0.0223,1.78641148081519,"WildType_AT_wildtype_124",24,0.5
"111",0.906578396437279,0.9065775403911,3.26631653052152,1059029.78002696,0,3,-568057.905878367,1136123.81175673,1136164.98563586,2328609.46233487,218263,218266,0.539,0.0313,3.26629408317914,"WildType_AT_wildtype_125",25,0.5
"112",0.78304370535041,0.783042628462525,3.0557407053368,727135.773575603,0,3,-1021825.76548963,2043659.53097925,2043703.1571014,3762398.2035901,402932,402935,0.639,0.0076,3.05572932975615,"WildType_AT_wildtype_126",26,0.5
"113",0.689351934714874,0.689346778815963,3.7618605845948,133701.600170547,0,3,-330646.409889874,661300.819779748,661339.617565847,1705295.50767043,120502,120505,0.673,0.0146,3.7618137581063,"WildType_AT_wildtype_127",27,0.5
"114",0.906238990060563,0.906238141402553,2.51129934427461,1067849.45090767,0,3,-517001.227967673,1034010.45593535,1034051.67899184,1393530.64653578,220963,220966,0.555,0.0136,2.51128229657586,"WildType_AT_wildtype_128",28,0.5
"115",0.940162380512359,0.940161714480664,1.90057596697689,1411588.04967896,0,3,-370350.569603226,740709.139206453,740749.535093362,649052.569399053,179684,179687,0.445,0.0206,1.90056010118889,"WildType_AT_wildtype_129",29,0.5
"116",0.841584184699126,0.84158264248158,2.20095092023328,545697.451330954,0,3,-453579.107494773,907166.214989546,907207.146665685,995184.512616012,205439,205442,0.616,-0.0072,2.2009348503039,"WildType_AT_wildtype_130",30,0.5
"117",0.856306564360926,0.8563052438798,2.00319872715942,648480.729914799,0,3,-460022.755845494,920053.511690989,920094.67409977,873338.885166638,217638,217641,0.641,0.0131,2.00318492089844,"WildType_AT_wildtype_131",31,0.5
"118",0.899828078480096,0.899827319607651,2.58030868024164,1185743.51360376,0,3,-624858.092309623,1249724.18461925,1249766.11951253,1757723.43771298,264002,264005,0.848,0.0087,2.58029401963288,"WildType_AT_wildtype_132",32,0.5
"119",0.878555669011924,0.87855518274931,3.25905687784586,1806751.42123436,0,3,-1298896.90603497,2597801.81206995,2597846.29755349,5305425.76210241,499501,499504,0.455,0.0167,3.25904709095194,"WildType_AT_wildtype_133",33,0.5
"120",0.872958260674869,0.872957077058018,1.89579431221013,737534.498267146,0,3,-441913.105659063,883834.211318126,883875.318747103,771520.941942065,214667,214670,0.839,0.0118,1.89578106535959,"WildType_AT_wildtype_134",34,0.5
"121",0.924587296778721,0.924583806580951,1.28301347877685,264909.715049981,0,3,-72090.9438764948,144189.88775299,144224.583709851,71135.5846766505,43214,43217,0.709,0.0183,1.28296894644887,"WildType_AT_wildtype_135",35,0.5
"122",0.852856268742607,0.852853588065054,2.4547456584015,318149.51693407,0,3,-254363.821893,508735.643786,508774.068866312,661515.742220322,109781,109784,0.589,0.0193,2.45471211850823,"WildType_AT_wildtype_136",36,0.5
"123",0.830570996433641,0.830569493923943,2.43807831961645,552789.10853749,0,3,-521008.643807136,1042025.28761427,1042066.59246587,1340589.37710263,225528,225531,0.775,0.0134,2.43806210397585,"WildType_AT_wildtype_137",37,0.5
"124",0.858559737022366,0.858558761609275,2.50908863453028,880201.16285052,0,3,-678300.100720365,1356608.20144073,1356650.51217864,1825771.72580295,290011,290014,0.212,0.0236,2.50907565707855,"WildType_AT_wildtype_138",38,0.5
"125",0.916338058544552,0.916337063983939,2.30633937950974,921349.636104081,0,3,-379316.932804212,758641.865608424,758681.998243216,894897.113142896,168239,168242,0.244,0.0133,2.30631881672225,"WildType_AT_wildtype_139",39,0.5
"126",0.877497802653866,0.877496277961165,2.32068197614908,575524.367974538,0,3,-363295.435877569,726598.871755138,726638.820783995,865411.798808301,160691,160694,0.91,0.0187,2.32066031361525,"WildType_AT_wildtype_140",40,0.5
"127",0.929517195248087,0.929516314102884,2.34528360905446,1054896.73275064,0,3,-363375.06629395,726758.1325879,726798.063879254,879946.825999782,159980,159983,0.724,0.0165,2.34526161958116,"WildType_AT_wildtype_141",41,0.5
"128",0.870308174025582,0.870306602527282,2.19773626651419,553807.900322598,0,3,-364176.924255448,728361.848510896,728401.904719721,797223.027488381,165055,165058,0.735,0.0168,2.19771629402344,"WildType_AT_wildtype_142",42,0.5
"129",0.933457468653544,0.933455888408671,1.42214005397716,590704.317256563,0,3,-149162.426820289,298332.853640578,298370.218438879,170329.41713122,84218,84221,0.85,0.0096,1.42211472503215,"WildType_AT_wildtype_143",43,0.5
"130",0.870212749971239,0.870210521691801,2.97790632227075,390531.24800177,0,3,-292416.963735928,584841.927471857,584880.589852051,1033033.57514707,116491,116494,0.842,0.0137,2.9778679779076,"WildType_AT_wildtype_101",1,0.54
"131",0.962877646204073,0.96287675512501,1.27996962697593,1080574.87306377,0,3,-138795.860460017,277599.720920033,277637.042839635,136505.009535128,83320,83323,0.814,0.0114,1.27994658445799,"WildType_AT_wildtype_102",2,0.54
"132",0.80694186359243,0.806938635087524,2.14443320247698,249942.895218003,0,3,-260941.249771295,521890.49954259,521929.267141627,549973.419307286,119596,119599,0.765,0.0041,2.14440630701819,"WildType_AT_wildtype_103",3,0.54
"133",0.930926883674785,0.930925991297615,2.04995534308826,1043198.90102044,0,3,-330789.780292478,661587.560584956,661627.360400306,650548.073678323,154807,154810,0.575,0.0187,2.04993548036678,"WildType_AT_wildtype_104",4,0.54
"134",0.927357156025211,0.92735542698945,1.46006528319493,536343.53699295,0,3,-151035.675888852,302079.351777705,302116.707494332,179127.971367094,84027,84030,0.75,-0.0115,1.46003921967628,"WildType_AT_wildtype_105",5,0.54
"135",0.950063199377966,0.950062600353205,1.87744990704373,1586016.57564739,0,3,-341603.753479733,683215.506959466,683255.603483532,587682.356271676,166727,166730,0.705,0.0194,1.87743301633703,"WildType_AT_wildtype_106",6,0.54
"136",0.951782073261693,0.951781304137615,1.55232839171437,1237488.33210446,0,3,-233054.630411127,466117.260822253,466156.217463188,302140.763264632,125384,125387,0.553,0.019,1.55230982115669,"WildType_AT_wildtype_107",7,0.54
"137",0.906028519991261,0.906027974424149,2.77435329395712,1660709.56236554,0,3,-840342.076830359,1680692.15366072,1680735.15298853,2651559.69746766,344491,344494,0.643,-0.0175,2.77434121380768,"WildType_AT_wildtype_108",8,0.54
"138",0.876676072730121,0.876675079159866,3.42618518073647,882349.353514187,0,3,-657948.869170503,1315905.73834101,1315947.427059,2914072.98714298,248244,248247,0.566,0.0166,3.42616447839849,"WildType_AT_wildtype_109",9,0.54
"139",0.906767397276494,0.906766368514299,2.87600296962058,881415.939757531,0,3,-448666.252705387,897340.505410774,897380.936051409,1499206.5387657,181252,181255,0.121,-0.0182,2.87597916877479,"WildType_AT_wildtype_110",10,0.54
"140",0.947008951695582,0.947007999193073,2.00471514336424,994232.501525416,0,3,-235272.295609242,470552.591218484,470591.07007832,447169.033178974,111267,111270,0.573,0.0248,2.00468811817341,"WildType_AT_wildtype_111",11,0.54
"141",0.892213576153699,0.892212514270798,2.44948993291402,840218.422837947,0,3,-469936.716751583,939881.433503166,939922.317604347,1218060.18909308,203010,203013,0.75,0.0173,2.44947183432686,"WildType_AT_wildtype_112",12,0.54
"142",0.913779751443653,0.9137791280303,2.50236428625578,1465768.65608541,0,3,-646207.737475075,1292423.47495015,1292465.59640555,1732065.18683326,276607,276610,0.851,0.0127,2.50235071640434,"WildType_AT_wildtype_113",13,0.54
"143",0.879780647888225,0.879779128230635,2.57672425524013,578933.474033391,0,3,-374265.909733729,748539.819467457,748579.706485013,1050496.29845914,158219,158222,0.529,0.0183,2.57669982687553,"WildType_AT_wildtype_114",14,0.54
"144",0.945462460568593,0.945461478334974,1.71999709219144,962563.735143121,0,3,-217798.510109632,435605.020219264,435643.491198601,328523.292403181,111048,111051,0.704,0.0109,1.71997385950499,"WildType_AT_wildtype_115",15,0.54
"145",0.89559450094574,0.89559234090645,2.09077585645811,414619.542029247,0,3,-208471.287146976,416950.574293952,416988.490651665,422577.793733928,96670,96673,0.529,0.0118,2.09074341525824,"WildType_AT_wildtype_116",16,0.54
"146",0.896969749029646,0.896968538418749,1.66815724342411,740923.240911858,0,3,-328625.469046116,657258.938092233,657299.117362724,473657.20279484,170212,170215,0.758,0.0059,1.66814254291657,"WildType_AT_wildtype_117",17,0.54
"147",0.871390129871757,0.871389115362307,2.94409344840786,858927.564025651,0,3,-633538.901580964,1267085.80316193,1267127.57633256,2197613.83519043,253541,253544,0.757,0.0166,2.94407603070823,"WildType_AT_wildtype_118",18,0.54
"148",0.872000002888031,0.871999062682896,3.68943524723088,927457.180247678,0,3,-741812.277943371,1483632.55588674,1483674.61429041,3706270.57765123,272281,272284,0.714,0.0212,3.68941492224625,"WildType_AT_wildtype_119",19,0.54
"149",0.694166639247744,0.694163403703371,5.78124491811276,214544.00226392,0,3,-599956.386259101,1199920.7725182,1199961.37156428,6318445.28827462,189046,189049,0.571,-0.0236,5.78119904692709,"WildType_AT_wildtype_120",20,0.54
"150",0.92016003295356,0.920157846904767,1.797020745092,420923.831093251,0,3,-146464.757287956,292937.514575911,292974.310064064,235883.017515366,73045,73048,0.872,0.0161,1.79698384389287,"WildType_AT_wildtype_121",21,0.54
"151",0.772155526706756,0.772152190525874,2.61586768595276,231448.939420035,0,3,-325162.833473722,650333.666947445,650372.965991366,934653.100668752,136590,136593,0.5,-0.0128,2.61583895956799,"WildType_AT_wildtype_122",22,0.54
"152",0.849009315092609,0.849008275039949,3.19756872437475,816313.777260383,0,3,-749500.363261792,1499008.72652358,1499051.04196195,2968688.27156186,290352,290355,0.271,0.0282,3.19755220540495,"WildType_AT_wildtype_123",23,0.54
"153",0.925140652537469,0.92513951904342,1.73314928597847,816184.834447212,0,3,-260065.716384029,520139.432768058,520178.597692925,396760.778422858,132086,132089,0.71,0.0222,1.73312960425864,"WildType_AT_wildtype_124",24,0.54
"154",0.907719555431133,0.907718666118212,3.23514533563427,1020697.59014408,0,3,-538139.325550022,1076286.65110004,1076327.62332116,2172064.22589627,207532,207535,0.546,0.0313,3.23512195290104,"WildType_AT_wildtype_125",25,0.54
